frame	acquisition	preprocessing	tracking	integration	raycasting	rendering	computation	total    	X          	Y          	Z         	tracked   	integrated	startTS	endTS
361	0.055194	0.077398	0.474546	0.424102	0.006082	0.000000	0.982127	1.037321	-0.068736	0.247449	2.430695	1        	1	18947.842447	18948.879769	
362	0.054814	0.069356	0.440619	0.387507	0.005703	0.000000	0.903185	0.958000	-0.068747	0.247662	2.437340	1        	1	18948.879828	18949.837828	
363	0.055230	0.077480	0.258640	0.384970	0.005331	0.000000	0.726420	0.781651	-0.068580	0.248578	2.444482	1        	1	18949.837860	18950.619510	
364	0.055721	0.077988	0.262849	0.386204	0.005626	0.000000	0.732667	0.788389	-0.068940	0.247868	2.451769	1        	1	18950.619542	18951.407931	
365	0.054741	0.077090	0.249365	0.392763	0.005413	0.000000	0.724631	0.779372	-0.069544	0.246946	2.458827	1        	1	18951.407972	18952.187344	
366	0.055352	0.078116	0.268759	0.397421	0.005497	0.000000	0.749793	0.805145	-0.069634	0.247820	2.466725	1        	1	18952.187378	18952.992524	
367	0.055041	0.078763	0.239382	0.523307	0.005689	0.000000	0.847141	0.902182	-0.069572	0.248813	2.474120	1        	1	18952.992576	18953.894758	
368	0.054604	0.078102	0.274193	0.398827	0.005573	0.000000	0.756696	0.811299	-0.069758	0.249263	2.481775	1        	1	18953.894791	18954.706090	
369	0.054558	0.080493	0.341623	0.389323	0.005540	0.000000	0.816979	0.871538	-0.070494	0.249051	2.489130	1        	1	18954.706124	18955.577661	
370	0.056901	0.078193	0.301221	0.386126	0.005600	0.000000	0.771140	0.828041	-0.070659	0.249465	2.497081	1        	1	18955.577695	18956.405736	
371	0.060664	0.077563	0.289038	0.403168	0.005646	0.000000	0.775415	0.836079	-0.070695	0.249206	2.504493	1        	1	18956.405770	18957.241849	
372	0.054809	0.078549	0.436224	0.405482	0.005721	0.000000	0.925976	0.980785	-0.070887	0.248753	2.511466	1        	1	18957.241915	18958.222700	
373	0.055030	0.079368	0.220476	0.384745	0.006873	0.000000	0.691463	0.746492	-0.070967	0.248479	2.518906	1        	1	18958.222748	18958.969240	
374	0.054855	0.081852	0.428460	0.408662	0.005787	0.000000	0.924762	0.979617	-0.071125	0.247893	2.526044	1        	1	18958.969272	18959.948889	
375	0.055392	0.079492	0.431080	0.389245	0.005941	0.000000	0.905758	0.961150	-0.070812	0.247466	2.533093	1        	1	18959.948922	18960.910072	
376	0.054725	0.077922	0.390253	0.389649	0.006053	0.000000	0.863877	0.918603	-0.069814	0.248798	2.540447	1        	1	18960.910131	18961.828734	
377	0.059690	0.078160	0.263871	0.388413	0.015605	0.000000	0.746049	0.805739	-0.067446	0.249875	2.553506	1        	1	18961.828889	18962.634628	
378	0.054990	0.078210	0.219324	0.392162	0.014948	0.000000	0.704643	0.759633	-0.065410	0.251037	2.559934	1        	1	18962.634660	18963.394293	
379	0.055786	0.089979	0.409605	0.396840	0.005898	0.000000	0.902322	0.958108	-0.063567	0.251502	2.565467	1        	1	18963.394402	18964.352510	
380	0.054898	0.071057	0.240800	0.392245	0.005912	0.000000	0.710014	0.764912	-0.060842	0.252505	2.570790	1        	1	18964.352561	18965.117473	
381	0.054785	0.077343	0.238306	0.400177	0.006111	0.000000	0.721937	0.776722	-0.058453	0.253443	2.575854	1        	1	18965.117507	18965.894229	
382	0.054813	0.078231	0.267843	0.402006	0.006342	0.000000	0.754421	0.809235	-0.056174	0.253868	2.580842	1        	1	18965.894262	18966.703497	
383	0.054384	0.073579	0.397243	0.395634	0.006437	0.000000	0.872893	0.927277	-0.053524	0.254783	2.585389	1        	1	18966.703555	18967.630832	
384	0.054646	0.078369	0.432700	0.395992	0.006466	0.000000	0.913528	0.968174	-0.050676	0.255505	2.589090	1        	1	18967.630865	18968.599039	
385	0.054815	0.077463	0.291610	0.399522	0.006541	0.000000	0.775136	0.829951	-0.048196	0.255104	2.591665	1        	1	18968.599072	18969.429023	
386	0.055317	0.078305	0.249425	0.406258	0.013822	0.000000	0.747809	0.803126	-0.045185	0.255722	2.593873	1        	1	18969.429056	18970.232182	
387	0.091644	0.089144	0.480011	0.437121	0.016188	0.000000	1.022464	1.114108	-0.041471	0.257840	2.595999	1        	1	18970.232234	18971.346341	
388	0.055295	0.090270	0.532394	0.427663	0.016126	0.000000	1.066453	1.121749	-0.038422	0.259034	2.596984	1        	1	18971.346388	18972.468137	
389	0.055245	0.089213	0.380180	0.420690	0.016165	0.000000	0.906247	0.961492	-0.035811	0.259105	2.598036	1        	1	18972.468242	18973.429734	
390	0.055444	0.081339	0.542131	0.442674	0.013893	0.000000	1.080037	1.135481	-0.031973	0.262159	2.599026	1        	1	18973.429782	18974.565264	
391	0.078675	0.090669	0.779029	0.425938	0.016748	0.000000	1.312384	1.391059	-0.028790	0.262405	2.600308	1        	1	18974.565302	18975.956360	
392	0.057297	0.100638	0.532275	0.435662	0.017313	0.000000	1.085887	1.143184	-0.025973	0.262162	2.600736	1        	1	18975.956411	18977.099594	
393	0.057541	0.097811	0.598062	0.433416	0.019429	0.000000	1.148719	1.206260	-0.023902	0.260634	2.601362	1        	1	18977.099714	18978.305974	
394	0.055493	0.083129	0.531070	0.445247	0.019742	0.000000	1.079187	1.134680	-0.021820	0.258826	2.602348	1        	1	18978.306117	18979.440797	
395	0.102794	0.090329	0.611854	0.433158	0.019673	0.000000	1.155014	1.257808	-0.018554	0.259248	2.602904	1        	1	18979.440923	18980.698732	
396	0.056035	0.091042	0.632124	0.430624	0.018285	0.000000	1.172075	1.228110	-0.014815	0.259481	2.602996	1        	1	18980.698768	18981.926878	
397	0.055812	0.090171	0.499355	0.441565	0.017712	0.000000	1.048804	1.104616	-0.011924	0.258639	2.603025	1        	1	18981.926918	18983.031535	
398	0.055797	0.082646	0.523176	0.444896	0.031337	0.000000	1.082055	1.137851	-0.009020	0.256696	2.602385	1        	1	18983.031563	18984.169414	
399	0.053633	0.089331	0.545605	0.473738	0.016085	0.000000	1.124759	1.178392	-0.004492	0.258367	2.601038	1        	1	18984.169461	18985.347853	
400	0.055602	0.089733	0.570495	0.469428	0.022774	0.000000	1.152430	1.208032	-0.000161	0.259363	2.601531	1        	1	18985.347895	18986.555927	
401	0.105956	0.074703	0.504006	0.448867	0.032405	0.000000	1.059982	1.165938	0.004226	0.259727	2.602125	1        	1	18986.556316	18987.722253	
402	0.082473	0.089221	0.556163	0.449821	0.019455	0.000000	1.114660	1.197134	0.009766	0.260226	2.602352	1        	1	18987.722304	18988.919438	
403	0.055994	0.098313	0.562285	0.454654	0.020433	0.000000	1.135684	1.191678	0.014428	0.259731	2.604100	1        	1	18988.919489	18990.111167	
404	0.054743	0.089102	0.508149	0.456832	0.016531	0.000000	1.070614	1.125356	0.019380	0.260123	2.603287	1        	1	18990.111279	18991.236635	
405	0.056355	0.091454	0.547560	0.445761	0.021059	0.000000	1.105833	1.162188	0.024830	0.260658	2.604802	1        	1	18991.236670	18992.398858	
406	0.055562	0.083108	0.529193	0.449853	0.031390	0.000000	1.093544	1.149106	0.030646	0.262280	2.607234	1        	1	18992.398960	18993.548066	
407	0.053905	0.091664	0.573820	0.448220	0.017925	0.000000	1.131628	1.185533	0.035874	0.263185	2.609043	1        	1	18993.548126	18994.733660	
408	0.055130	0.088202	0.536944	0.455062	0.018375	0.000000	1.098582	1.153712	0.041133	0.263739	2.612060	1        	1	18994.733755	18995.887467	
409	0.056860	0.089294	0.312200	0.471288	0.029134	0.000000	0.901915	0.958776	0.047792	0.267299	2.614825	1        	1	18995.887502	18996.846278	
410	0.053806	0.074323	0.480361	0.457317	0.019147	0.000000	1.031148	1.084954	0.053985	0.270393	2.619316	1        	1	18996.846326	18997.931279	
411	0.055182	0.087335	0.521673	0.465996	0.023270	0.000000	1.098274	1.153456	0.057476	0.269150	2.620821	1        	1	18997.931336	18999.084792	
412	0.055905	0.080928	0.460204	0.487335	0.017741	0.000000	1.046208	1.102113	0.062658	0.268935	2.627101	1        	1	18999.084824	19000.186937	
413	0.056478	0.091836	0.559374	0.475785	0.021307	0.000000	1.148302	1.204780	0.068938	0.270306	2.634019	1        	1	19000.187051	19001.391830	
414	0.100886	0.081827	0.540671	0.467510	0.017031	0.000000	1.107039	1.207925	0.073762	0.268193	2.637669	1        	1	19001.391949	19002.599874	
415	0.055967	0.091725	0.564912	0.472106	0.021799	0.000000	1.150541	1.206509	0.076956	0.262374	2.643086	1        	1	19002.599930	19003.806439	
416	0.055226	0.084428	0.579781	0.481663	0.022827	0.000000	1.168699	1.223926	0.083224	0.262347	2.648739	1        	1	19003.806496	19005.030422	
417	0.056933	0.099583	0.537947	0.471098	0.014522	0.000000	1.123151	1.180084	0.089633	0.263884	2.650522	1        	1	19005.030568	19006.210652	
418	0.056280	0.087229	0.511497	0.476448	0.023398	0.000000	1.098572	1.154851	0.091769	0.260617	2.649952	1        	1	19006.210750	19007.365601	
419	0.056678	0.090937	0.536692	0.481968	0.022774	0.000000	1.132371	1.189049	0.099526	0.263547	2.655405	1        	1	19007.365712	19008.554761	
420	0.055401	0.088785	0.532397	0.469891	0.022342	0.000000	1.113414	1.168815	0.106865	0.266139	2.655492	1        	1	19008.554819	19009.723634	
421	0.055736	0.097511	0.571077	0.477022	0.022759	0.000000	1.168368	1.224104	0.110871	0.261513	2.656504	1        	1	19009.723745	19010.947849	
422	0.061621	0.101777	0.572529	0.477758	0.022180	0.000000	1.174244	1.235866	0.119609	0.254900	2.658346	1        	1	19010.947902	19012.183768	
423	0.055476	0.094847	0.605391	0.502761	0.022444	0.000000	1.225442	1.280918	0.126565	0.253481	2.658132	1        	1	19012.183831	19013.464749	
424	0.073591	0.096867	0.567785	0.493889	0.023489	0.000000	1.182030	1.255621	0.132514	0.250449	2.656802	1        	1	19013.464916	19014.720538	
425	0.057282	0.084952	0.571779	0.470280	0.022331	0.000000	1.149343	1.206624	0.140527	0.251171	2.654404	1        	1	19014.720582	19015.927206	
426	0.056930	0.100104	0.530060	0.516841	0.019991	0.000000	1.166996	1.223926	0.149202	0.250986	2.653385	1        	1	19015.927263	19017.151189	
427	0.057124	0.089536	0.539878	0.480081	0.019802	0.000000	1.129297	1.186422	0.155223	0.247556	2.648840	1        	1	19017.151239	19018.337661	
428	0.055082	0.083255	0.490003	0.468740	0.020707	0.000000	1.062706	1.117788	0.165225	0.245820	2.645819	1        	1	19018.337711	19019.455499	
429	0.056805	0.090945	0.487167	0.482425	0.019486	0.000000	1.080023	1.136828	0.175693	0.244735	2.644096	1        	1	19019.455563	19020.592392	
430	0.055052	0.089623	0.490703	0.461188	0.021593	0.000000	1.063107	1.118159	0.184056	0.240956	2.637619	1        	1	19020.592425	19021.710584	
431	0.054722	0.088795	0.540485	0.455171	0.022253	0.000000	1.106704	1.161426	0.193498	0.236570	2.634081	1        	1	19021.710700	19022.872126	
432	0.055542	0.090117	0.460909	0.458004	0.022542	0.000000	1.031573	1.087115	0.205212	0.235185	2.629535	1        	1	19022.872248	19023.959363	
433	0.054576	0.088961	0.536788	0.458446	0.017968	0.000000	1.102163	1.156738	0.216545	0.233808	2.624023	1        	1	19023.959498	19025.116236	
434	0.054850	0.070970	0.540108	0.478668	0.022445	0.000000	1.112190	1.167040	0.226234	0.229016	2.615552	1        	1	19025.116276	19026.283317	
435	0.054796	0.089010	0.550724	0.457629	0.019891	0.000000	1.117253	1.172050	0.239351	0.228012	2.610391	1        	1	19026.283430	19027.455479	
436	0.054708	0.087966	0.504929	0.455725	0.020817	0.000000	1.069437	1.124144	0.255240	0.232086	2.603342	1        	1	19027.455570	19028.579715	
437	0.054528	0.082014	0.562194	0.470507	0.022162	0.000000	1.136877	1.191405	0.272460	0.237740	2.594873	1        	1	19028.579825	19029.771230	
438	0.054277	0.074874	0.552351	0.459113	0.020159	0.000000	1.106497	1.160774	0.285972	0.238982	2.586857	1        	1	19029.771279	19030.932053	
439	0.055333	0.085510	0.528513	0.445533	0.021233	0.000000	1.080789	1.136123	0.293437	0.233504	2.575781	1        	1	19030.932103	19032.068226	
440	0.057391	0.082987	0.477630	0.450872	0.019649	0.000000	1.031137	1.088528	0.299479	0.224682	2.567369	1        	1	19032.068258	19033.156786	
441	0.054293	0.088131	0.567245	0.464140	0.022115	0.000000	1.141631	1.195924	0.306889	0.217877	2.559828	1        	1	19033.156836	19034.352760	
442	0.055965	0.091254	0.563602	0.459172	0.021293	0.000000	1.135321	1.191286	0.320850	0.218834	2.551049	1        	1	19034.352810	19035.544097	
443	0.057300	0.081381	0.666572	0.473813	0.020827	0.000000	1.242594	1.299894	0.346448	0.222909	2.533827	1        	1	19035.544216	19036.844110	
444	0.054989	0.100809	0.519363	0.480062	0.021867	0.000000	1.122100	1.177089	0.356282	0.222036	2.522912	1        	1	19036.844219	19038.021308	
445	0.059979	0.090278	0.546230	0.455908	0.023509	0.000000	1.115924	1.175903	0.366865	0.219304	2.514981	1        	1	19038.021401	19039.197304	
446	0.054156	0.090952	0.545175	0.442153	0.022494	0.000000	1.100774	1.154929	0.376328	0.219518	2.505678	1        	1	19039.197411	19040.352340	
447	0.055949	0.089253	0.507228	0.444136	0.022013	0.000000	1.062630	1.118579	0.384012	0.216582	2.497983	1        	1	19040.352455	19041.471033	
448	0.054469	0.087876	0.433916	0.441886	0.022036	0.000000	0.985715	1.040184	0.392909	0.214513	2.491124	1        	1	19041.471092	19042.511275	
449	0.054462	0.085558	0.609238	0.433251	0.022754	0.000000	1.150800	1.205262	0.400282	0.212605	2.482517	1        	1	19042.511307	19043.716568	
450	0.053954	0.088756	0.515892	0.447078	0.021736	0.000000	1.073463	1.127417	0.406921	0.208390	2.477010	1        	1	19043.716619	19044.844036	
451	0.053557	0.095592	0.564225	0.457164	0.018087	0.000000	1.135068	1.188626	0.417025	0.207809	2.471466	1        	1	19044.844151	19046.032777	
452	0.054705	0.088741	0.766530	0.438547	0.015534	0.000000	1.309350	1.364056	0.427574	0.207903	2.465328	1        	1	19046.032811	19047.396866	
453	0.054380	0.078967	0.517064	0.522690	0.022778	0.000000	1.141499	1.195880	0.434599	0.204470	2.458802	1        	1	19047.396974	19048.592853	
454	0.053716	0.082237	0.514304	0.451913	0.016795	0.000000	1.065249	1.118965	0.444130	0.203897	2.452992	1        	1	19048.592999	19049.711964	
455	0.105914	0.079011	0.545739	0.456941	0.020044	0.000000	1.101735	1.207649	0.455889	0.202629	2.448270	1        	1	19049.712034	19050.919682	
456	0.053962	0.079378	0.510890	0.441003	0.019945	0.000000	1.051216	1.105178	0.463245	0.199636	2.441340	1        	1	19050.919727	19052.024905	
457	0.054586	0.087782	0.469843	0.436617	0.021895	0.000000	1.016137	1.070723	0.474286	0.196855	2.437266	1        	1	19052.024944	19053.095667	
458	0.053761	0.079309	0.512929	0.441600	0.017903	0.000000	1.051741	1.105502	0.486115	0.197974	2.434339	1        	1	19053.095709	19054.201211	
459	0.054663	0.079921	0.421999	0.443240	0.022727	0.000000	0.967888	1.022551	0.499207	0.200419	2.428037	1        	1	19054.201749	19055.224299	
460	0.053862	0.089150	0.526283	0.438034	0.025907	0.000000	1.079373	1.133235	0.507136	0.196463	2.423901	1        	1	19055.224412	19056.357647	
461	0.052987	0.091130	0.525893	0.449583	0.022288	0.000000	1.088894	1.141882	0.518320	0.194674	2.420911	1        	1	19056.357679	19057.499561	
462	0.054262	0.079259	0.457181	0.447017	0.022408	0.000000	1.005866	1.060128	0.530548	0.195579	2.415817	1        	1	19057.499666	19058.559794	
463	0.053458	0.090274	0.547069	0.444281	0.021440	0.000000	1.103065	1.156524	0.539409	0.193671	2.409412	1        	1	19058.559907	19059.716431	
464	0.054166	0.082397	0.491452	0.441537	0.021860	0.000000	1.037247	1.091413	0.546114	0.189976	2.406021	1        	1	19059.716900	19060.808313	
465	0.053307	0.088847	0.583572	0.442311	0.022248	0.000000	1.136978	1.190285	0.555189	0.185943	2.403273	1        	1	19060.808428	19061.998712	
466	0.054336	0.090021	0.554806	0.440984	0.028136	0.000000	1.113947	1.168283	0.567503	0.186960	2.400587	1        	1	19061.998759	19063.167042	
467	0.051723	0.082502	0.660970	0.454666	0.022496	0.000000	1.220633	1.272357	0.579005	0.185211	2.397749	1        	1	19063.167070	19064.439426	
468	0.053176	0.087655	0.535803	0.439065	0.020911	0.000000	1.083435	1.136611	0.588660	0.181803	2.396985	1        	1	19064.439520	19065.576131	
469	0.053202	0.089796	0.535902	0.434159	0.022725	0.000000	1.082583	1.135785	0.598893	0.180270	2.395632	1        	1	19065.576165	19066.711949	
470	0.053351	0.087927	0.475996	0.440316	0.022652	0.000000	1.026891	1.080243	0.609706	0.176778	2.395872	1        	1	19066.712070	19067.792312	
471	0.053798	0.082662	0.627201	0.459673	0.020992	0.000000	1.190528	1.244326	0.620706	0.175155	2.393652	1        	1	19067.792367	19069.036693	
472	0.054626	0.089302	0.575643	0.457627	0.023364	0.000000	1.145936	1.200562	0.632685	0.175636	2.391377	1        	1	19069.036752	19070.237314	
473	0.055391	0.099692	0.556025	0.440669	0.019663	0.000000	1.116049	1.171439	0.644261	0.175561	2.387490	1        	1	19070.237404	19071.408843	
474	0.058838	0.079449	0.585877	0.457619	0.022076	0.000000	1.145021	1.203859	0.652028	0.173875	2.380678	1        	1	19071.408944	19072.612803	
475	0.054102	0.092180	0.723858	0.461780	0.024262	0.000000	1.302080	1.356183	0.661456	0.172005	2.378495	1        	1	19072.612922	19073.969104	
476	0.055631	0.089808	0.591857	0.449200	0.023902	0.000000	1.154767	1.210399	0.672883	0.171706	2.376176	1        	1	19073.969153	19075.179551	
477	0.053327	0.088040	0.711944	0.440858	0.019486	0.000000	1.260328	1.313655	0.682920	0.171818	2.368898	1        	1	19075.179586	19076.493241	
478	0.107490	0.088128	0.468841	0.435694	0.018917	0.000000	1.011581	1.119071	0.696444	0.171499	2.371919	1        	1	19076.493353	19077.612424	
479	0.054522	0.078785	0.549231	0.436242	0.021820	0.000000	1.086079	1.140601	0.704930	0.168514	2.371182	1        	1	19077.612468	19078.753069	
480	0.053514	0.089513	0.578226	0.459496	0.022940	0.000000	1.150175	1.203688	0.716347	0.166861	2.372830	1        	1	19078.753102	19079.956790	
481	0.055774	0.096504	0.544179	0.504274	0.028015	0.000000	1.172971	1.228745	0.724526	0.168544	2.367049	1        	1	19079.956897	19081.185642	
482	0.052881	0.079504	0.575175	0.455805	0.023607	0.000000	1.134091	1.186972	0.734826	0.168283	2.368588	1        	1	19081.185687	19082.372659	
483	0.055957	0.090431	0.574121	0.458545	0.021293	0.000000	1.144390	1.200348	0.744516	0.166140	2.367092	1        	1	19082.372732	19083.573080	
484	0.085393	0.089294	0.773155	0.463552	0.023755	0.000000	1.349756	1.435149	0.750169	0.165626	2.362236	1        	1	19083.573204	19085.008352	
485	0.055579	0.088992	0.591710	0.444057	0.022089	0.000000	1.146849	1.202427	0.759990	0.168657	2.357816	1        	1	19085.008402	19086.210830	
486	0.055433	0.080408	0.598568	0.465900	0.021393	0.000000	1.166268	1.221701	0.768940	0.172047	2.355544	1        	1	19086.210882	19087.432582	
487	0.054056	0.088564	0.637684	0.438912	0.021596	0.000000	1.186755	1.240811	0.775616	0.168367	2.352255	1        	1	19087.432623	19088.673433	
488	0.057406	0.087335	0.580861	0.465016	0.020520	0.000000	1.153733	1.211139	0.775095	0.165891	2.344553	1        	1	19088.673484	19089.884623	
489	0.054977	0.100431	0.585334	0.445901	0.023366	0.000000	1.155032	1.210009	0.781483	0.165255	2.340275	1        	1	19089.884673	19091.094683	
490	0.054228	0.090171	0.776305	0.449038	0.020103	0.000000	1.335616	1.389844	0.785329	0.164327	2.331805	1        	1	19091.094732	19092.484576	
491	0.054259	0.092237	0.551997	0.444705	0.020773	0.000000	1.109712	1.163971	0.790334	0.163297	2.327123	1        	1	19092.484609	19093.648580	
492	0.055765	0.092194	0.558318	0.441390	0.023576	0.000000	1.115479	1.171244	0.790136	0.163790	2.315535	1        	1	19093.648704	19094.819948	
493	0.055865	0.088823	0.602908	0.461660	0.027090	0.000000	1.180481	1.236346	0.791957	0.163045	2.304225	1        	1	19094.820000	19096.056345	
494	0.053392	0.083458	0.609067	0.436933	0.021237	0.000000	1.150694	1.204086	0.793458	0.158259	2.297002	1        	1	19096.056386	19097.260472	
495	0.053505	0.087874	0.427845	0.452053	0.023177	0.000000	0.990949	1.044455	0.792543	0.155055	2.286277	1        	1	19097.260504	19098.304959	
496	0.056650	0.089184	0.548845	0.442946	0.027772	0.000000	1.108747	1.165397	0.791434	0.155458	2.279040	1        	1	19098.305020	19099.470417	
497	0.058760	0.088859	0.652287	0.454054	0.020306	0.000000	1.215506	1.274266	0.795207	0.152460	2.272696	1        	1	19099.470484	19100.744750	
498	0.054781	0.090134	0.620194	0.462040	0.034575	0.000000	1.206944	1.261724	0.793572	0.151313	2.261677	1        	1	19100.744813	19102.006537	
499	0.053439	0.091179	0.661994	0.439020	0.024363	0.000000	1.216557	1.269996	0.794035	0.150055	2.255382	1        	1	19102.006570	19103.276566	
500	0.054684	0.084819	0.605032	0.436274	0.032504	0.000000	1.158629	1.213313	0.794788	0.148876	2.245047	1        	1	19103.276622	19104.489935	
501	0.052757	0.090369	0.697273	0.442586	0.023427	0.000000	1.253655	1.306413	0.793931	0.146877	2.234210	1        	1	19104.489979	19105.796392	
502	0.056462	0.081552	0.588488	0.436987	0.020478	0.000000	1.127505	1.183967	0.797684	0.144667	2.228288	1        	1	19105.796424	19106.980391	
503	0.054525	0.088303	0.680768	0.447792	0.017112	0.000000	1.233975	1.288501	0.799280	0.144658	2.215350	1        	1	19106.980436	19108.268937	
504	0.056575	0.090565	0.589734	0.431448	0.020684	0.000000	1.132431	1.189007	0.799182	0.141652	2.204943	1        	1	19108.268978	19109.457985	
505	0.056488	0.091408	0.556776	0.443112	0.022429	0.000000	1.113724	1.170212	0.794681	0.139823	2.191935	1        	1	19109.458047	19110.628259	
506	0.055019	0.090446	0.661782	0.458521	0.024992	0.000000	1.235741	1.290761	0.794042	0.142316	2.183177	1        	1	19110.628293	19111.919053	
507	0.055865	0.091161	0.601193	0.437192	0.019891	0.000000	1.149437	1.205303	0.794871	0.143447	2.171783	1        	1	19111.919089	19113.124391	
508	0.054516	0.089347	0.808244	0.446992	0.028412	0.000000	1.372996	1.427511	0.787740	0.141275	2.162408	1        	1	19113.124442	19114.551954	
509	0.053967	0.089624	0.546479	0.432049	0.023229	0.000000	1.091381	1.145349	0.790781	0.139786	2.152549	1        	1	19114.551983	19115.697332	
510	0.060228	0.089046	0.565191	0.424527	0.019317	0.000000	1.098080	1.158308	0.796144	0.140734	2.137745	1        	1	19115.697403	19116.855711	
511	0.060534	0.088631	0.586653	0.437915	0.023008	0.000000	1.136207	1.196741	0.798843	0.144974	2.125207	1        	1	19116.855812	19118.052553	
512	0.056883	0.083099	0.568889	0.417825	0.020241	0.000000	1.090055	1.146937	0.795497	0.145740	2.112377	1        	1	19118.052667	19119.199604	
513	0.054043	0.087297	0.671096	0.437846	0.021477	0.000000	1.217717	1.271759	0.801592	0.144174	2.101278	1        	1	19119.199744	19120.471503	
514	0.056749	0.090595	0.792260	0.442540	0.022230	0.000000	1.347624	1.404373	0.801529	0.145488	2.089435	1        	1	19120.471541	19121.875914	
515	0.057076	0.089352	0.649041	0.433285	0.027721	0.000000	1.199399	1.256475	0.807103	0.147719	2.076967	1        	1	19121.875965	19123.132441	
516	0.055361	0.092475	0.607503	0.429840	0.022368	0.000000	1.152186	1.207547	0.810379	0.147089	2.063304	1        	1	19123.132484	19124.340031	
517	0.054765	0.100902	0.668671	0.420177	0.022917	0.000000	1.212667	1.267432	0.806183	0.144610	2.064583	1        	1	19124.340165	19125.607596	
518	0.054558	0.089989	0.647376	0.415100	0.021367	0.000000	1.173833	1.228391	0.820343	0.144792	2.043423	1        	1	19125.607707	19126.836098	
519	0.054376	0.089228	0.533876	0.434562	0.019249	0.000000	1.076915	1.131292	0.811633	0.147790	2.047851	1        	1	19126.836132	19127.967423	
520	0.107946	0.091549	0.563066	0.419684	0.022015	0.000000	1.096314	1.204260	0.804482	0.149491	2.047932	1        	1	19127.967464	19129.171723	
521	0.054647	0.097454	0.500547	0.417637	0.025455	0.000000	1.041093	1.095739	0.802027	0.147180	2.040414	1        	1	19129.171772	19130.267512	
522	0.054753	0.088880	0.579191	0.432673	0.023329	0.000000	1.124073	1.178826	0.804240	0.143481	2.033977	1        	1	19130.267651	19131.446477	
523	0.055508	0.080842	0.553967	0.427138	0.020585	0.000000	1.082531	1.138039	0.793999	0.142370	2.039684	1        	1	19131.446530	19132.584569	
524	0.066980	0.088265	0.578303	0.423820	0.017944	0.000000	1.108332	1.175312	0.810308	0.142525	2.017917	1        	1	19132.584600	19133.759912	
525	0.054720	0.088883	0.525284	0.424053	0.019427	0.000000	1.057648	1.112367	0.810191	0.141963	2.012977	1        	1	19133.759970	19134.872337	
526	0.056355	0.093636	0.612605	0.409918	0.029098	0.000000	1.145258	1.201613	0.817999	0.138295	1.999938	1        	1	19134.872454	19136.074066	
527	0.054838	0.090877	0.560278	0.430505	0.020885	0.000000	1.102546	1.157384	0.818872	0.138901	1.990638	1        	1	19136.074155	19137.231539	
528	0.055122	0.089500	0.597261	0.441217	0.024665	0.000000	1.152643	1.207765	0.821609	0.138483	1.985996	1        	1	19137.231678	19138.439443	
529	0.056381	0.090604	0.599660	0.414000	0.019904	0.000000	1.124167	1.180548	0.834831	0.136312	1.965292	1        	1	19138.439505	19139.620053	
530	0.054689	0.088764	0.564456	0.408808	0.022688	0.000000	1.084716	1.139405	0.831362	0.136698	1.963506	1        	1	19139.620108	19140.759513	
531	0.054737	0.089758	0.602231	0.419886	0.016835	0.000000	1.128710	1.183447	0.839550	0.135337	1.948323	1        	1	19140.759605	19141.943052	
532	0.057132	0.079541	0.612076	0.432194	0.019790	0.000000	1.143601	1.200733	0.840020	0.134031	1.940177	1        	1	19141.943111	19143.143844	
533	0.054984	0.079666	0.565058	0.419266	0.020974	0.000000	1.084965	1.139949	0.838588	0.132814	1.935115	1        	1	19143.143900	19144.283849	
534	0.054818	0.089171	0.600266	0.411205	0.024146	0.000000	1.124788	1.179606	0.846041	0.131482	1.919784	1        	1	19144.283953	19145.463559	
535	0.054424	0.085043	0.808540	0.429098	0.016178	0.000000	1.338858	1.393283	0.851354	0.133720	1.904672	1        	1	19145.463655	19146.856938	
536	0.054666	0.091532	0.569111	0.426047	0.025440	0.000000	1.112129	1.166795	0.848587	0.133100	1.900897	1        	1	19146.857049	19148.023844	
537	0.053230	0.092430	0.606374	0.417214	0.023128	0.000000	1.139146	1.192375	0.856688	0.131148	1.883905	1        	1	19148.023876	19149.216251	
538	0.052914	0.090226	0.580252	0.413322	0.020589	0.000000	1.104390	1.157304	0.856660	0.131143	1.875403	1        	1	19149.226274	19150.383579	
539	0.054915	0.090363	0.599550	0.441861	0.021262	0.000000	1.153037	1.207952	0.854891	0.130617	1.867540	1        	1	19150.383682	19151.591634	
540	0.060383	0.090123	0.615693	0.432910	0.023527	0.000000	1.162253	1.222637	0.857678	0.131905	1.852977	1        	1	19151.591690	19152.814327	
541	0.055676	0.096251	0.573895	0.416334	0.022872	0.000000	1.109353	1.165029	0.858776	0.134227	1.843488	1        	1	19152.814433	19153.979461	
542	0.054053	0.090763	0.563071	0.416095	0.020960	0.000000	1.090890	1.144944	0.860997	0.131912	1.830550	1        	1	19153.979511	19155.124455	
543	0.089466	0.089140	0.601951	0.423291	0.021790	0.000000	1.136172	1.225638	0.862195	0.129378	1.825447	1        	1	19155.124504	19156.350142	
544	0.053717	0.091609	0.722132	0.410609	0.019167	0.000000	1.243517	1.297234	0.862322	0.129953	1.815464	1        	1	19156.350202	19157.647437	
545	0.054763	0.090352	0.550752	0.414221	0.030995	0.000000	1.086320	1.141082	0.864980	0.128769	1.803489	1        	1	19157.647484	19158.788566	
